R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.3148936170212766,0.31611167140155194,0.45693398630184506,0.0,-1.0,1.0419885484396607,0.003798971229928568, 0.002732265649211806, 0.0023257532125794903, 0.002125937470531457, 0.0019017475619724385, 0.0018437470687546606, 0.0016521734093114327, 0.001551551444241796, 0.0015275085699485197, 0.0014726048417719381,0.0, 0.01951299784838379, 0.0, 0.0, 0.0, 0.0195129978483838, 0.019512997848383798, 0.0195129978483838, 0.0, 0.019512997848383798,0.0030934025785750575, 0.0031811233941563704, 0.0032107970350057375, 0.003366558450368083, 0.0034064679037188275, 0.0036296429120087873, 0.00382248494457812, 0.004149505700368603, 0.004603951696535222, 0.005854796852664122,1.5686945283741185, -0.46170631027691195, -0.04747002918422311, -0.2948618838219657, -0.21077921820227152, 0.12391123722779898, 0.21439699306280527, -0.12551222378787283, 0.46177996263175386, -0.3771914259364822
0.38427947598253276,0.3853002380997502,0.4201074289890957,0.0,-1.0,1.015116850793786,0.004114924560954516, 0.003263022980858985, 0.0028775602794007, 0.0026617049749695964, 0.002472913209391673, 0.0023229972956278332, 0.0021898619273341886, 0.0020890460932231733, 0.002047844806593573, 0.001946394130616201,0.02228079896162974, 0.02228079896162974, 0.02228079896162974, 0.02228079896162974, 0.022280798961629742, 0.022280798961629742, 0.02228079896162974, 0.02228079896162974, 0.02228079896162974, 0.02228079896162974,0.002070376561097212, 0.002168945840595383, 0.0022761887823066086, 0.0024005853720610692, 0.0025268460077535427, 0.0027403280881739896, 0.0029608753793523316, 0.003395592530444334, 0.004099518740501947, 0.0055250396646612495,1.5698357551030333, -0.4283651946160466, 0.21415726224109352, -0.14237119302425857, 0.14306227581799613, -0.07120194700425458, -0.00021428417084228874, 0.07072644698423518, -0.2850114085573722, -0.28304153122031506
0.38461538461538464,0.38556049612277327,0.3218625728401762,nan,-1.0,1.0069642501782718,0.005468514563776236, 0.004248783627288778, 0.0034664981037193245, 0.0029106573288279324, 0.002468220467921838, 0.002142275856877341, 0.0018887108879386775, 0.0016331772489398375, 0.0014576511915312404, 0.0013367285531196544,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0013575206383457127, 0.0014635413929787815, 0.0015589957987940312, 0.001673226514497719, 0.001809206473683818, 0.00197923723065232, 0.002172702170294096, 0.0024345585571243582, 0.002784386383004894, 0.0032866394422542532,1.5701002527215346, 0.3141841187068153, -0.06209899456827424, 0.12588019427617772, 0.31479360340732393, -0.43846021818490544, -0.06169317759148599, 0.31447438089027185, -0.06241823316234903, 0.06200369503654718
0.4669260700389105,0.46805755253371417,0.5199485366842111,0.0,-1.0,1.0451901509646435,0.003948986745142887, 0.002876899767766732, 0.0024739299111758224, 0.0022188367714332476, 0.002040564533354125, 0.0018796029848898235, 0.001751562515483027, 0.0016593813361703768, 0.0015823259193457524, 0.0014907767505785011,0.0, 0.0, 0.0, 0.0, 0.0, 0.022931333237881702, 0.022931333237881706, 0.02293133323788171, 0.022931333237881702, 0.0,0.0017298962774411918, 0.0018026103713166162, 0.0018945039959873506, 0.0020135235726864526, 0.0021449643314559045, 0.0023227708810928263, 0.002567714766251401, 0.0029178220762081136, 0.0036187150161581566, 0.006096212784203378,1.569744601196596, -0.26116741076171546, -0.3140836377736442, -0.1045573644449568, -0.20933296389403322, 0.47084212245589985, 0.36642064512748773, -0.05319613980925584, -0.10527901098893251, -0.26173588747875887
0.4592274678111588,0.46015583918509845,0.311262563693719,1.0,-1.0,1.0086327022390236,0.004836702225985387, 0.003944574765105044, 0.0036204106630684132, 0.0033645510295226273, 0.0031995454699230083, 0.0030516344909333323, 0.0028974274262273804, 0.0027706152138630186, 0.0026377586746274607, 0.0025230768816848987,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0006574288519341436, 0.0007379928268010931, 0.000835242066771109, 0.0009195941007185814, 0.0010898705894432452, 0.0013262781392580953, 0.001664258134315223, 0.0022623419749433172, 0.003181777658669033, 0.004805415013019026,1.5851517087289266, -0.05916430693668837, -0.11676775954214201, -0.235052102111281, 0.058195443399600116, -0.11652046433090608, -0.0592505296099033, 0.11722758738296736, -0.11615463380469057, -0.0605174374447814
0.41025641025641024,0.4107855069995616,0.47645197026846103,0.0,-1.0,1.024172818634697,0.003479454218753221, 0.002843405519719765, 0.002517580994418052, 0.002425530890720902, 0.0023131327352781776, 0.0022393770585270928, 0.002172204265171403, 0.0021924705283006044, 0.002207806049485401, 0.001985164871265328,0.045530328312895545, 0.04553032831289554, 0.04553032831289555, 0.022765164156447776, 0.04553032831289554, 0.04553032831289555, 0.04553032831289555, 0.045530328312895565, 0.04553032831289555, 0.04553032831289555,0.002679215902080413, 0.002858945861517491, 0.0028726278102187788, 0.0028311377592030937, 0.0029565629163532743, 0.003034804946934504, 0.0031850222446753768, 0.0034491104307686374, 0.003673925349444469, 0.0043472250725200825,1.5693289511454998, -0.06441594241433746, 0.1298072431641496, -0.19639925583072726, -0.19563585510354733, -0.19652836094826878, -0.06579636088023885, -0.1942106533854209, -0.19824684936538672, 0.13219566270190375
0.503968253968254,0.5058059568132529,0.620053011682128,0.0,-1.0,1.0132911416248414,0.004318754630817407, 0.0024082324737523552, 0.0020249151314146174, 0.0017722355336825789, 0.0016218382660902423, 0.0014928943430684565, 0.0013855120995400632, 0.0012498640897550088, 0.0011506266872465796, 0.001077408081377437,0.050265482457436686, 0.025132741228718346, 0.025132741228718346, 0.05026548245743669, 0.0, 0.0, 0.050265482457436686, 0.025132741228718346, 0.05026548245743669, 0.050265482457436686,0.0014544966114263186, 0.0016165082366677332, 0.0018044906764128116, 0.002035995721795992, 0.0023193059677464713, 0.0026788634931971516, 0.0031386193325006685, 0.0037699473435546787, 0.004709406604063604, 0.00619158466955412,1.5575597353831552, 0.07326763759514424, 0.2725469451968726, -0.07373348737425856, 0.2723626231498386, -0.37100388213930424, -0.12401713555406949, 0.07417616956968923, -0.17258175131190975, -0.17492516445925566
0.36885245901639346,0.37004621454808334,0.47225193624538714,1.0,-1.0,1.0724284033905596,0.00362593915095109, 0.0029057860912060337, 0.002538592615158788, 0.0022743593068472834, 0.002090567063942074, 0.0018907893062299226, 0.0017467510690744221, 0.0016109369856989264, 0.0015123636477974607, 0.0014015803224484528,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0014706007851928553, 0.0016712214919540585, 0.0018975232589539487, 0.0021838077828403453, 0.0025484745317242733, 0.0029986278453533145, 0.0035670176408611766, 0.004304744986576274, 0.00526028933461326, 0.007167534484203173,1.5701391753072511, 0.17519896735317397, -0.3141853579539062, -0.4531096110920816, -0.10552092294595568, -0.21140601484690766, 0.17190534349979808, 0.4190533007584447, 0.2452717755227767, -0.10238792992711528
0.43873517786561267,0.4399003778710376,0.3870789675776031,1.0,-1.0,1.0310995528945974,0.005622881557741058, 0.003987305328814952, 0.003059630836207364, 0.002578200984808763, 0.002489821481403249, 0.002548459815707447, 0.002007391049373565, 0.0017336078692526877, 0.001793961762751669, 0.001853229721955402,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0014984611759107996, 0.0015775986403980399, 0.0015375550356632479, 0.0016960852993117377, 0.0020428135741206092, 0.0022949916142414625, 0.002360938001182302, 0.0025115872008453504, 0.0028487786787581497, 0.0039895560918402585,1.5560002792492775, 0.4243451737975918, -0.1412061507083743, -0.08470599693476824, 0.3679330058430648, 0.14154778277322744, 0.310642701166926, 0.028343267423840614, 0.14141717891710154, -0.05637612050036424
0.4318181818181818,0.4325616219820705,0.4865732214992046,1.0,-1.0,1.0088244301983065,0.004277984274710072, 0.003336347347059716, 0.0026739961410028913, 0.0022060102527127518, 0.0018973566033620773, 0.0016564808174633267, 0.001464105283662245, 0.0013109992730052284, 0.0012068702688454557, 0.0011137308479537739,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0015234428850173316, 0.0016738545019279174, 0.0018339456203963057, 0.002004028421492749, 0.0022146967067507334, 0.0024754222883227235, 0.0027840789360494677, 0.0032188521602808757, 0.0038397230677575203, 0.004797746318224373,1.5975558315049205, -0.16589155793058447, -0.27326360883924444, 0.5480524909092609, -0.2167695002530176, -0.38930213051128465, 0.2234552117484096, -0.38905979980979244, -0.05181932661056607, 0.2168761924118005
0.46938775510204084,0.47030652123489514,0.6271193992292984,nan,-1.0,1.0092719101538519,0.0030777387951628553, 0.002408738026912371, 0.002139264674723595, 0.0019360173246841903, 0.0017548642860410319, 0.001624307126002443, 0.0014961878342027283, 0.0014173478705852313, 0.0013309116755047883, 0.0012247840482227336,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.002210977192788674, 0.002381759469688686, 0.0025835915119002176, 0.002822797268129141, 0.003117154477561417, 0.003428514813383499, 0.00381118666280414, 0.004268641605168159, 0.004836911675925301, 0.005539715744032604,1.5557911057357725, -0.13568047509344436, -0.026116960942115092, 0.29926496630652, -0.3537019633468127, 0.02565189195067108, -0.134231613020477, -0.08560500916814887, -0.1885419292897471, -0.1900274716071156
0.5252100840336135,0.5264212361940708,0.6098461905241597,1.0,-1.0,1.064126136317936,0.004120614187591861, 0.00261264268604688, 0.002251481419020167, 0.002098177442774918, 0.001948350657105741, 0.0018335087381636727, 0.0017275409371658892, 0.001590637474511978, 0.001497105041085716, 0.0013629286756944047,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0013919254357283154, 0.001576176873464955, 0.0017871673579287414, 0.0020449068245310047, 0.0023583206764342898, 0.0027594033587268994, 0.003215446244923274, 0.003809980795509928, 0.0046056747297000345, 0.006185473482175969,1.5827158285809948, 0.1753584726095364, 0.22555545637791408, -0.17617676593250373, -0.1255237810594304, -0.32607852995448083, 0.17557475621060772, -0.376260197548343, 0.07483197720415119, -0.3764365542187014
0.4128787878787879,0.41437114954406407,0.5719508024018372,0.625,-1.0,1.0183929955039586,0.0031886649462519196, 0.0021208416064980805, 0.0018528932518542328, 0.0016975354789737634, 0.0016354900066014148, 0.0015260543184412877, 0.0014464425175234727, 0.0013640246159667174, 0.0012842353358698713, 0.0012285304650522836,0.0, 0.0, 0.0, 0.0, 0.020268339700579317, 0.020268339700579306, 0.020268339700579313, 0.020268339700579306, 0.020268339700579317, 0.02026833970057931,0.0019944726049609366, 0.002160363647709298, 0.0023284186993848504, 0.002541984588550717, 0.0027921078968781185, 0.0030925552591061748, 0.0034758669915705485, 0.003952013737206007, 0.004663300486636714, 0.005955128486108712,1.5840131108258784, 0.14375327361777956, 0.08609885967192951, -0.3739086399648687, 0.14397128046365906, 0.08820764260635804, 0.028179172824217846, 0.08585528733321181, 0.02930777527936535, 0.14230954005610372
0.5019157088122606,0.5028068552370925,0.5304911727883488,nan,-1.0,1.0183194452030564,0.0036359531477416834, 0.00312655983231608, 0.0027623212382261973, 0.0025117467955770006, 0.0022873829691505997, 0.002097666971576974, 0.0019445237836523462, 0.001786497915667721, 0.0016463557534167935, 0.0015351574551143307,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001469295445739345, 0.0015823355963210768, 0.0017322446926667262, 0.0019147419100413656, 0.0021238544923589606, 0.0024027755657241713, 0.0027410971061791775, 0.003218605710621546, 0.0039211120970126115, 0.005057611864424607,1.5577772894161213, -0.35164132620472643, -0.25268193061798794, 0.034248787609509744, 0.13252372994600484, -0.0122748243523803, 0.17687443261162883, -0.15489345216575345, 0.1332165922043179, 0.08373730573907107
0.4793388429752066,0.48072837682044756,0.5217340501356975,nan,-1.0,1.0037521026893481,0.005060765199045287, 0.003372382296513736, 0.002920872034250099, 0.0024882169946654326, 0.0021453839069493987, 0.0018678001628997212, 0.0016567908209355329, 0.0014959285165812356, 0.0013354071747996388, 0.0012492397926317348,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.002034529147992481, 0.002126627407975367, 0.002201435053416513, 0.0022858545250377853, 0.00242943540570594, 0.0026358519790554017, 0.002913240914605414, 0.0032897867304338834, 0.0037258436548063927, 0.004313169101663642,1.56922965200869, -0.1633531836907742, 0.15980066482717023, -0.00187015609608742, 0.21489626825780628, 0.054872799951082143, 0.10952221855657839, -0.2678636213219446, -0.16034779353217127, 0.055160329505530535
0.30180180180180183,0.3032340977090632,0.3864842487841608,0.0,-1.0,1.0666609173550012,0.004743780284891791, 0.0033705779757730353, 0.002889859775869632, 0.002610642066651531, 0.0023944173767446657, 0.0021872761786853596, 0.0020068167781687224, 0.0018981519698144033, 0.001698263203538852, 0.0016142119276437552,0.020268339700579317, 0.020268339700579313, 0.020268339700579303, 0.0, 0.0, 0.0, 0.020268339700579306, 0.020268339700579306, 0.02026833970057932, 0.0,0.0031158506925135702, 0.0031647830350661796, 0.0032497458004318806, 0.003370950008260049, 0.0035373287632102005, 0.003644573007468472, 0.0037922275505529227, 0.004000564974675717, 0.004225290938013218, 0.004935698803944915,1.5462822766117421, 0.421768315633966, -0.42135867225468765, 0.04700232932792054, 0.04721216596097958, 0.04729956855317714, -0.04697518251941981, -0.046164884249937345, 0.1396643094690853, -0.14058919906966133
0.3157894736842105,0.31688942835058476,0.33867222584424367,nan,-1.0,1.0144349466787577,0.005947118974624448, 0.0043535273235116604, 0.0034189928384933048, 0.0027903543046079527, 0.002360287706883389, 0.0020453993399116455, 0.0017976795894834344, 0.001600784158155157, 0.0014458711774161706, 0.001307581133971946,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0013963013475926686, 0.0015417600027544682, 0.001728942461799771, 0.0020051895508019536, 0.0023104561679906147, 0.00267413807495515, 0.003162603856323439, 0.0038223201369488717, 0.004835175076403762, 0.006556521335340182,1.5701103037532589, 0.6211814807088434, -0.14103896186599083, 0.13994526335152296, 0.13939399766997293, -0.3327936249130191, 0.621823412757222, -0.04533528388587944, 0.1417961337254755, -0.23830595382126063
0.3235294117647059,0.32507952263085493,0.40360964414752853,0.0,-1.0,1.0167211240575063,0.007571234521911727, 0.004123952026532427, 0.002730987210355904, 0.00196830024314103, 0.0015234755799019976, 0.0012135080680962626, 0.0009857987400618726, 0.000842312359835628, 0.0007501178535375603, 0.0006506232494788151,0.022765164156447776, 0.022765164156447783, 0.0, 0.022765164156447776, 0.0, 0.022765164156447783, 0.02276516415644778, 0.0, 0.0, 0.022765164156447783,0.0017465053648780678, 0.001909207178999777, 0.002061100792918357, 0.0022605386909277806, 0.0024820578850008926, 0.002758842736826944, 0.0029817366200941284, 0.003605360578172348, 0.0045711900389146755, 0.00726400044151133,1.5695918264577333, 0.1434095021849315, -0.3330820316028669, 0.04719608484415132, -0.04675114803941875, -0.3345639227408191, -0.04609910034063364, 0.04591044118676669, 0.04775333648826641, 0.04909772030409003
0.4032258064516129,0.40406517473087844,0.48434403422456707,0.0,-1.0,1.004914164390869,0.00446929835326795, 0.0029923888487707897, 0.0025626557168021455, 0.0022833931858840485, 0.0021061582098439455, 0.001893624105435495, 0.0016979058261054325, 0.001608285136858098, 0.0015093258121106061, 0.0013679829771165266,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021226977389120227, 0.02122697738912023,0.0024767074295995953, 0.0025160466963137468, 0.002618862467078883, 0.002791780785915743, 0.002915843376342711, 0.0030839548407715707, 0.003269805444665771, 0.0035284005010584076, 0.0038301600159823344, 0.00423389249215787,1.5695799414454727, 0.3760870803175711, 0.0007358399357084808, 0.0009849907543341262, 0.12507263933802304, 0.43810194127913993, 0.06368041689839486, -0.37579030821218184, -0.3148071185143058, -0.18956538617794902
0.277992277992278,0.27868776590249306,0.32940606969984076,0.0,-1.0,1.002876914158971,0.004539910160118474, 0.003399214788920631, 0.0027888545823816016, 0.0023683178392178484, 0.00204804681050325, 0.0017938435860611573, 0.0015994708071646376, 0.0014546436852476991, 0.0013113107567773357, 0.0011975538881276357,0.016799960714383916, 0.01679996071438392, 0.01679996071438392, 0.016799960714383926, 0.016799960714383926, 0.01679996071438392, 0.016799960714383926, 0.016799960714383912, 0.016799960714383916, 0.01679996071438392,0.0022657243170436207, 0.0023832024038163142, 0.002502751696199439, 0.0026375550936041754, 0.002769060078945717, 0.002899451754523662, 0.0030501661990818473, 0.0032166045686291304, 0.0033839685363505584, 0.0035984043686104134,1.5693447874777553, 0.34829845161129197, -0.26078735382810003, 0.08783070558748723, -0.17512521585082838, 0.2602274518737611, 0.08939034243085871, -0.3489230474882332, 0.17232366475182145, -0.08580824583944063
0.41568627450980394,0.416831345371398,0.38725048060090755,nan,-1.0,1.0293725055924277,0.0052493606616316, 0.0036729318284953777, 0.0028985846340730333, 0.002432872117654524, 0.002075689764500556, 0.001828957268333304, 0.0016403207647842741, 0.0014701840387575705, 0.001351309047072671, 0.001231463553373308,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0009403419669068318, 0.001070770999359489, 0.0012149264665729128, 0.0013874340028909807, 0.001611976938711579, 0.0018859254853976226, 0.0022307621813972864, 0.00271238367744241, 0.003393831496468319, 0.004740538829313176,1.5701050026495147, -0.26664207061346873, 0.029916959724206073, -0.14888514109696674, -0.6215539796947964, -0.4447336861825152, -0.26691582708518513, -0.2662353574915873, -0.09002721697575407, -0.14757910515689693
0.5096525096525096,0.5107247370304301,0.6359702154305894,nan,-1.0,1.040696599928944,0.003172485754859082, 0.002140362043986954, 0.001908434143371695, 0.0017836137572595566, 0.001646302938755839, 0.0015383733781601215, 0.0014619001213972598, 0.0014024424048971573, 0.0013750553512186007, 0.0012726619972944129,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001971599954581511, 0.002095359383456343, 0.002240164024834102, 0.0023685293759713546, 0.0025629114363956455, 0.002788067875958291, 0.0030440124553314193, 0.0033875587345871577, 0.003875918833712066, 0.005419713113468502,1.570092728545359, 0.0005122167435591752, 0.045953183058816675, -0.23659163099245759, -0.09559301391334607, 0.09440793478626187, -0.1413772570493772, -0.0481117980753986, -0.046548329459982885, -0.28644636283011843
