R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.2217391304347826,0.22278468938228654,0.299024135368629,0.3333333333333333,-1.0,1.0231144348765513,0.0044428199008965, 0.003081841260023476, 0.002688112371107477, 0.0024241533421375766, 0.0022266254119559935, 0.002053255043564277, 0.0019054959882469176, 0.0017648002424835065, 0.001648651286889751, 0.0015660969271979895,0.01755079694742901, 0.0, 0.017550796947429018, 0.0, 0.01755079694742901, 0.017550796947429018, 0.01755079694742901, 0.017550796947429007, 0.01755079694742901, 0.017550796947429007,0.0016843575763618684, 0.0018164345116444005, 0.0020618337951155592, 0.002356692848175755, 0.0026529534909665283, 0.0030845156479205535, 0.0036441702869119707, 0.004342860193067556, 0.005531426629055539, 0.00846139745314073,1.6007880203735139, 0.3690234528671807, 0.3702960891144217, -0.0013099104032853477, 0.2466051994927077, -1.6432966196715003e-05, 0.12378330363656513, -0.49156320221247246, -0.24749464839959948, -0.12283153447059231
0.41739130434782606,0.4187775904883535,0.4832517022002282,nan,-1.0,1.0178548270630705,0.004973042967195258, 0.003230236643904364, 0.0026632158518020916, 0.00233395651932392, 0.002040697963437511, 0.0018688822498018711, 0.0017028359038340996, 0.0015518645316903192, 0.0014498212914339562, 0.0014613010877966408,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0021785550496158765, 0.0023479735350585406, 0.002458612489482939, 0.0025805282000950524, 0.002742331898808436, 0.0029119424542733683, 0.0030899637825515026, 0.0033502682296209754, 0.003794112456355973, 0.00492891427417307,1.5698297235486312, -0.19471238925946263, -0.19735715581394353, -0.32660066599301224, 0.00032344949893215434, -0.1315255611639304, -0.2605387766937905, 0.3916932118024163, -0.06572243814772376, 0.06736196096770514
0.24154589371980675,0.24268267697586976,0.26400239457849606,0.0,-1.0,1.0270607466030393,0.006362797944197987, 0.0041772212497402875, 0.0031694768689063727, 0.0025285714917274746, 0.002118645923140911, 0.0018463142444314184, 0.001624996228307632, 0.0014843636709003754, 0.0013676221542696263, 0.0012991790356456736,0.0, 0.0, 0.0, 0.02001014429038085, 0.0, 0.0, 0.02001014429038084, 0.02001014429038084, 0.0, 0.02001014429038084,0.0022547429816275107, 0.002339475371007056, 0.002456128910027357, 0.0025884137491448515, 0.0027041505325664027, 0.0027932438620057566, 0.0028850681965558473, 0.0030214724841324753, 0.0032724107997818895, 0.0049457270279086975,1.5693858240085168, -0.18834213629970406, 0.3148685132203739, -0.06199922616168269, 0.8150288424195063, 0.06215965297160155, -0.1874466530488685, -0.43836209460076175, 0.061487827057933965, -0.4407183161849871
0.5073170731707317,0.5091079977772373,0.4628657425192846,0.0,-1.0,1.0134140519463237,0.0075585238737892494, 0.004510546904763247, 0.003313528314661336, 0.0026457930402532712, 0.0022549747440500753, 0.0020222576307964983, 0.0020149633800720127, 0.001665393653834221, 0.0016424401440441252, 0.001336699872450143,0.03110487775831479, 0.0, 0.031104877758314782, 0.0, 0.031104877758314792, 0.0, 0.031104877758314782, 0.031104877758314792, 0.031104877758314796, 0.0,0.0010071251928402403, 0.0011045219608605157, 0.0012267812136872774, 0.0014074602650756426, 0.0016154737908712592, 0.001979760991841242, 0.002402807371816283, 0.003092250559828694, 0.0043115459549174975, 0.00609243800756932,1.5702746308757844, 0.0003973142121910868, -0.4848331190628785, 0.12128968697128176, -0.0570696360731506, 0.23861324389864402, -0.05905931694632235, -0.30281907392303886, -0.06307708058554615, 0.18704961026679015
0.4322033898305085,0.4331711049687589,0.601684511012679,nan,-1.0,1.0065117279039157,0.0030083231675606258, 0.0024433893538762914, 0.002100806096814234, 0.0018808281260518582, 0.001697439951303561, 0.0015730447335923073, 0.0014690973631542167, 0.0013640867187532206, 0.001263993216329387, 0.0011853607924195303,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0023781217801473174, 0.002477228681269853, 0.0025974965538593437, 0.0027613843243221455, 0.0029589984677087654, 0.0032268654880010872, 0.0036093156189042673, 0.0041834456908458, 0.005052566826465039, 0.0064481291132059745,1.5698947500605642, -0.09766677611422703, -0.025106560584772595, -0.032825413924265134, -0.034232739157273, 0.03663675105471601, -0.09740493777782064, -0.0944019277823106, 0.03716361327114571, -0.03659890247010676
0.47413793103448276,0.4755485748127166,0.6845216398280268,0.0,-1.0,1.0284111295981788,0.003200937663880161, 0.0021748172214969743, 0.0017797302600630587, 0.001487511194696351, 0.00128022237487404, 0.0011634082859558006, 0.0010259051741117959, 0.0009278815663738189, 0.0008854813209814323, 0.000766167035624539,0.025750759455654033, 0.02575075945565404, 0.02575075945565404, 0.05150151891130808, 0.05150151891130808, 0.025750759455654033, 0.025750759455654047, 0.02575075945565404, 0.05150151891130808, 0.05150151891130808,0.0016589502926632061, 0.0018396837669451044, 0.0020592674995861186, 0.0023335475897585402, 0.002683808427446126, 0.003147396284976136, 0.0037694836547414617, 0.004581406719976503, 0.005720910892045087, 0.007561901686750102,1.5698433075060034, 0.08573775046248616, -0.027601460541969044, 0.1414623375356268, -0.42548166494849704, -0.02957438828555982, 0.37269807094202917, -0.03218873978871433, -0.3112972992145748, -0.1451571991389511
0.4146341463414634,0.4159668088720293,0.4887919167582738,0.0,-1.0,1.0172493834028098,0.0043325576906877395, 0.00288106060356606, 0.002444957143532375, 0.00219141201978422, 0.0019976586760770813, 0.0018221013698875447, 0.0016808435745247772, 0.0015904639799486043, 0.00145932317653589, 0.001362071416447766,0.04363323129985824, 0.04363323129985824, 0.04363323129985824, 0.04363323129985824, 0.04363323129985824, 0.02181661564992912, 0.0, 0.04363323129985822, 0.02181661564992912, 0.0,0.0014487086914172964, 0.0015792833676393217, 0.0017393329239173724, 0.0019397404932163713, 0.0021820663735591414, 0.002505964251160156, 0.0029346332750207187, 0.003585924753489909, 0.004637659625369615, 0.006822939436925965,1.5697987149119446, 0.09177620163378086, 0.2152643891379213, 0.030915147303052844, 0.4614889564919755, 0.21461547592977745, 0.21449870185035796, -0.029583345985863447, -0.15244181841571536, 0.5237081670756121
0.36293436293436293,0.36368775926504937,0.3436491266064958,nan,-1.0,1.0063718672847923,0.004859838825565618, 0.0036192967942074083, 0.002981722932336861, 0.0025201600295529742, 0.0022053265065842785, 0.002011262563302416, 0.0018221071506792676, 0.0016857089898590818, 0.0015082581222634112, 0.0014112528500468038,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0015898843301589162, 0.0016735129383423492, 0.0017827605193190361, 0.0019069592879095603, 0.0020309570835170716, 0.0021932794718580676, 0.0024182775523354945, 0.0026551883191598003, 0.002973194748633357, 0.003407330282065388,1.570186847779375, 0.5011594714779912, -0.36733320406841996, -0.23363236764840709, -0.03307942466120812, -0.3026353727503245, 0.23327642090592746, -0.2262118865408145, 0.0276852977826709, -0.12059085654734587
0.45353159851301117,0.45419881189023376,0.5505314452877135,nan,-1.0,1.022179653382159,0.0037803606546217517, 0.0030556386545820195, 0.00255465342863133, 0.002183527483460473, 0.0018832904925763774, 0.0016513662342949266, 0.001462728779373733, 0.0013248815761478995, 0.0012030658000795013, 0.001092388222256867,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001962570280569915, 0.002111729270187816, 0.0022937606549582445, 0.0024828045830131928, 0.0026996543331927686, 0.0029415286358424834, 0.003227024616263323, 0.0035544340465005113, 0.003949977672275225, 0.004576603180504866,1.5695659486073215, -0.17955125703751842, -0.07703971119494868, 0.12955899505585808, 0.07718593371034585, -0.026288363461092826, -0.024751517973471915, -0.1292960886431783, 0.23345505608220365, 0.024389589701003116
0.4708333333333333,0.4724412167796646,0.4775788607822668,0.7142857142857143,-1.0,1.017820668090208,0.004081483338686355, 0.002943665154547375, 0.0026675573112650334, 0.002428440237553396, 0.002254225099480852, 0.002141609603362069, 0.0020929282280643512, 0.0020116504543297438, 0.0019504883449193641, 0.001881168341560423,0.024736950028266088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024736950028266088, 0.024736950028266074, 0.024736950028266095,0.0015862814776403725, 0.0017348645674999444, 0.0018144940116595757, 0.0019324400336696486, 0.002078691401842949, 0.0022742043374571206, 0.0025426981691787595, 0.0028960306092311624, 0.003508443718971653, 0.004755668415395702,1.583530818080236, 0.25045756616767517, -0.08288783547191572, 0.1385822094528545, 0.5289685162793122, -0.02820332208923974, -0.13845390047854744, 0.3603014858950479, 0.08389869955934671, -0.13597956795285188
0.3657587548638132,0.3673050078818414,0.25143144153543934,nan,-1.0,1.0080214112661485,0.0047532967736763675, 0.003502466410582893, 0.0031776060390233604, 0.002987624026137121, 0.0028639505244242706, 0.0027695867318935524, 0.0026754627625036422, 0.002607192648589625, 0.0025530451419858557, 0.002494644153282836,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0015087818776387469, 0.0015358592269396956, 0.0015612721536014263, 0.0015933122604921027, 0.0016188006631138482, 0.001668363187945971, 0.0017503464763451812, 0.0018817550738515823, 0.0020926033376415815, 0.002486132327496479,1.5698236231225335, -0.3671057350618191, -0.098710237663624, 0.16584288148675305, -0.09994289991266615, 0.032473648357624625, 0.3011992609462828, -0.3669451137840805, 0.033135486012016616, 0.1676722156727407
