R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.45353159851301117,0.4548894806296726,0.7056274950878534,0.0,-1.0,1.0262673014279327,0.0023588720830780697, 0.0018236987597552994, 0.001561336580849306, 0.001301826078061724, 0.001154561631617758, 0.0010761004949776832, 0.0009570641997328972, 0.0008827412731153085, 0.0008262747420398553, 0.0007826907105801049,0.0, 0.0, 0.0, 0.021371378595848933, 0.021371378595848922, 0.021371378595848933, 0.021371378595848933, 0.02137137859584893, 0.02137137859584893, 0.0,0.001969832438684309, 0.0021926951030829794, 0.002429702410899138, 0.002724864722622308, 0.0030750859975041474, 0.0034881789622960625, 0.004019477010904918, 0.004621131571223181, 0.005413599567555215, 0.006818976904837419,1.5696560043016476, 0.07724772883251889, -0.0772248415047258, -0.591480722236954, -0.12993612891208406, 0.38569825878876474, -0.02458003210114847, 0.23139560125981204, 0.12832742181298717, 0.4376961879901969
0.4031620553359684,0.40433905134629533,0.4157893311333038,0.0,-1.0,1.0211960293747124,0.0044013456512109195, 0.0032275205880261935, 0.0028618957584493165, 0.00256464770131913, 0.0023564815481923536, 0.0021660291199272477, 0.002014461260021159, 0.001913456203073341, 0.0018255559643548546, 0.0017259034127641987,0.0, 0.0, 0.02080524936152181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0018662216845553568, 0.0019527834286762423, 0.002053385674661092, 0.002166429006200631, 0.0022635152786231543, 0.0024223226368996387, 0.0026010210016814187, 0.002876980168491463, 0.0034183760071304376, 0.00477962956917766,1.5697547407805947, 0.27579787282608315, -0.1530207150922787, -0.3372657116176511, 0.1526187719466502, 0.275900504527166, -0.2753347333859359, 0.03137089536472265, -0.032312461128261555, 0.09183994227932062
0.3828125,0.3837095537790548,0.37049617537141866,nan,-1.0,1.0200991556021666,0.004364169369037669, 0.00349091053990954, 0.0030300448268801715, 0.0027006998848176133, 0.0024824220243245573, 0.0022660222073379224, 0.002109476222056706, 0.001966979937681612, 0.0018487729639148664, 0.0017082286883384622,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001362103528856437, 0.0015048112669061307, 0.0016727436565494636, 0.0018602603378580977, 0.002082628978076975, 0.0023522674334846153, 0.002685458700624995, 0.0031034826724915254, 0.0036147215923463274, 0.004402066215592559,1.5700970078735346, -0.2242163012207755, -0.28819187739878505, 0.032533415233530205, -0.03248572621289728, -0.35211111967914066, -0.35234689932027297, -0.16026333877499752, -0.16081247509119, -0.2887095995461247
0.4308300395256917,0.43173665433044395,0.4653506561967684,1.0,-1.0,1.0142888703273,0.004359085931431795, 0.0029843408772226247, 0.0025165247466959087, 0.0022814216191583536, 0.002066584463513025, 0.0019380222065810886, 0.0018545296863097219, 0.0017835464306627355, 0.0016808636546960935, 0.0016156146002143947,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0018827368804149199, 0.0018853441886279064, 0.001981444551537916, 0.0021410683152758665, 0.0022624160315362404, 0.00244869445893536, 0.0026926897308274795, 0.0030555517533998695, 0.0035775624204171, 0.004612016527446388,1.584158306008142, -0.48962864981159204, -0.14394127552904168, 0.2591263580612519, 0.02838343892459392, 0.20331582059860834, -0.2045069536620239, 0.20527559741786244, 0.1970093903311731, -0.2521436082919143
0.3684210526315789,0.3701878376358044,0.44765872894355596,nan,-1.0,1.023480911940949,0.005335606603156627, 0.0033141804237734346, 0.002615672870518196, 0.0021709546690411776, 0.0018512062243850398, 0.0016006471236257118, 0.001444999503400888, 0.0012810404062085687, 0.0011715891313938426, 0.0011328247930238325,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0015779276246698354, 0.001693927785762791, 0.0018357771206548783, 0.002025376761797767, 0.0022806456860410915, 0.0026133291055780972, 0.003086269425020625, 0.0037465425779818966, 0.00478999888752005, 0.006803759631310376,1.5699055306413154, 0.07414462316493176, 0.37388816602050734, 0.1502174383067521, -0.07373397751641639, -0.2984813535799398, 0.5979404734339143, -0.15003144075466776, -0.07389514326942735, 0.07609425631465727
0.4032258064516129,0.4040506078537605,0.3423216543695685,nan,-1.0,1.017563324189608,0.004475960400913421, 0.003808415142883159, 0.0033787528701953707, 0.0030479715168059795, 0.0028037494868159768, 0.0026049859263836475, 0.002424963170385103, 0.0022656395318904317, 0.0021192065880962577, 0.0019896839443480025,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001470066902485432, 0.001571601015944686, 0.0016921559022016026, 0.0018326718849574087, 0.0019728337068930534, 0.0021401656439434726, 0.0023429530917584173, 0.002603840728293565, 0.002980308376575983, 0.003671123235667125,1.5698379600956678, -0.313703313830799, -0.31440623116418875, 0.12562035069775676, -0.06261154066266819, 0.06314285415422052, -0.31398732801339163, -0.06349041631947556, -0.06162890088006906, -0.0031724278274491715
0.4322033898305085,0.4331711049687589,0.601684511012679,nan,-1.0,1.0065117279039157,0.0030083231675606258, 0.0024433893538762914, 0.002100806096814234, 0.0018808281260518582, 0.001697439951303561, 0.0015730447335923073, 0.0014690973631542167, 0.0013640867187532206, 0.001263993216329387, 0.0011853607924195303,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0023781217801473174, 0.002477228681269853, 0.0025974965538593437, 0.0027613843243221455, 0.0029589984677087654, 0.0032268654880010872, 0.0036093156189042673, 0.0041834456908458, 0.005052566826465039, 0.0064481291132059745,1.5698947500605642, -0.09766677611422703, -0.025106560584772595, -0.032825413924265134, -0.034232739157273, 0.03663675105471601, -0.09740493777782064, -0.0944019277823106, 0.03716361327114571, -0.03659890247010676
0.47413793103448276,0.4755485748127166,0.6845216398280268,0.0,-1.0,1.0284111295981788,0.003200937663880161, 0.0021748172214969743, 0.0017797302600630587, 0.001487511194696351, 0.00128022237487404, 0.0011634082859558006, 0.0010259051741117959, 0.0009278815663738189, 0.0008854813209814323, 0.000766167035624539,0.025750759455654033, 0.02575075945565404, 0.02575075945565404, 0.05150151891130808, 0.05150151891130808, 0.025750759455654033, 0.025750759455654047, 0.02575075945565404, 0.05150151891130808, 0.05150151891130808,0.0016589502926632061, 0.0018396837669451044, 0.0020592674995861186, 0.0023335475897585402, 0.002683808427446126, 0.003147396284976136, 0.0037694836547414617, 0.004581406719976503, 0.005720910892045087, 0.007561901686750102,1.5698433075060034, 0.08573775046248616, -0.027601460541969044, 0.1414623375356268, -0.42548166494849704, -0.02957438828555982, 0.37269807094202917, -0.03218873978871433, -0.3112972992145748, -0.1451571991389511
0.4403292181069959,0.4414896641022697,0.47269857580649705,0.0,-1.0,1.0120067998693139,0.004951358718538746, 0.003394069089348231, 0.002842755542857307, 0.0024609572994605355, 0.0021767715619390618, 0.0018815009237355138, 0.001721136372813836, 0.0016034796667431356, 0.0015252938060629016, 0.0013306949515988972,0.02309994598227788, 0.023099945982277895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023099945982277884, 0.0, 0.02309994598227789,0.0016286228523286629, 0.0017264730842424048, 0.0018429450083811904, 0.0019916864207419876, 0.002200322302186888, 0.0024576281404267647, 0.00279173979631546, 0.003278475652960947, 0.004014490416538231, 0.005285891259071826,1.555293074234479, -0.26236933373774857, -0.08433531282301858, -0.37781158750024274, -0.025971198998930325, 0.14640785746777274, -0.21193934179097051, 0.31153190697975963, 0.13204575934419704, -0.046886530866938066
0.46153846153846156,0.46390319652798756,0.540195950623147,0.0,-1.0,1.0216212696016396,0.00470918600504166, 0.003000635684665908, 0.002272538955447025, 0.0019533491059721885, 0.0016306242741869178, 0.0014851234653244585, 0.0013907125630076833, 0.001286029400120012, 0.0012201465987420033, 0.0012032626097220145,0.0, 0.0, 0.022439947525641372, 0.0, 0.0, 0.022439947525641366, 0.022439947525641362, 0.0, 0.022439947525641397, 0.022439947525641386,0.0019059215346787074, 0.0020351009865991897, 0.0021631342969439847, 0.002353276019844083, 0.002517553592097041, 0.0027457340739207043, 0.002982468548814122, 0.0032323671210848534, 0.003573488924733874, 0.0041116779347955745,1.5699056139578909, -0.05223962892329214, 0.0002749451085454021, 0.0001702431567348257, -0.10431108555999526, 0.10480209929028252, -0.052633017919932565, 0.0522901554023162, -0.41843764789743976, -0.10457042128173878
